timestamp,status,people_beach,people_water,sky_brightness_pct,foam_coverage_pct,wave_freq_bpm
2026-06-01 20:52:14,ANALYSING,5,0,48.8,7.39,8.7
2026-06-01 20:52:19,ANALYSING,3,0,48.8,7.32,8.4
2026-06-01 20:52:24,TRACKING,4,0,48.8,7.33,8.4
2026-06-01 20:52:29,ANALYSING,5,0,48.8,7.73,8.5
2026-06-01 20:52:34,ANALYSING,4,0,48.6,7.99,8.5
2026-06-01 20:52:39,ANALYSING,4,0,48.5,10.19,8.4
2026-06-01 20:52:44,ANALYSING,5,0,48.5,9.6,8.6
2026-06-01 20:52:49,TRACKING,2,0,48.5,8.63,8.6
2026-06-01 20:52:54,TRACKING,2,0,48.5,8.19,8.7
2026-06-01 20:52:59,ANALYSING,2,0,48.5,7.92,8.8
2026-06-01 20:53:05,ANALYSING,4,0,48.4,11.86,8.8
2026-06-01 20:53:10,ANALYSING,4,0,48.4,10.48,9.1
2026-06-01 20:53:15,TRACKING,3,0,48.4,8.94,9.1
2026-06-01 20:53:20,TRACKING,2,0,48.4,10.68,9.0
2026-06-01 20:53:25,ANALYSING,2,0,48.4,12.27,9.0
2026-06-01 20:53:30,TRACKING,1,0,48.4,14.26,9.0
2026-06-01 20:53:35,TRACKING,1,0,48.3,13.41,8.1
2026-06-01 20:53:40,ANALYSING,4,0,48.2,13.45,8.1
2026-06-01 20:53:45,TRACKING,2,0,48.2,12.58,8.0
2026-06-01 20:53:51,ANALYSING,1,0,48.0,11.85,7.9
2026-06-01 20:53:56,ANALYSING,2,0,48.1,11.12,7.9
2026-06-01 20:54:01,TRACKING,1,0,48.1,11.06,7.8
2026-06-01 20:54:06,ANALYSING,4,0,48.1,12.59,7.7
2026-06-01 20:54:11,ANALYSING,4,0,48.1,12.82,7.8
2026-06-01 20:54:16,ANALYSING,4,0,48.1,12.06,7.7
2026-06-01 20:54:23,ANALYSING,4,0,48.1,12.2,7.7
2026-06-01 20:54:28,ANALYSING,4,0,48.1,11.86,7.7
2026-06-01 20:54:33,TRACKING,3,0,48.6,9.98,7.6
2026-06-01 20:54:38,ANALYSING,4,0,48.7,12.86,7.4
2026-06-01 20:54:43,ANALYSING,4,0,48.1,10.13,7.5
2026-06-01 20:54:51,ANALYSING,4,0,48.1,9.35,7.4
2026-06-01 20:54:56,ANALYSING,4,0,48.1,9.33,7.2
2026-06-01 20:55:02,ANALYSING,4,0,48.1,9.14,7.1
2026-06-01 20:55:07,ANALYSING,2,0,48.2,8.48,7.2
2026-06-01 20:55:12,ANALYSING,3,0,48.2,9.62,7.1
2026-06-01 20:55:18,ANALYSING,4,0,48.2,10.17,7.1
2026-06-01 20:55:24,ANALYSING,2,0,48.2,8.73,7.0
2026-06-01 20:55:29,ANALYSING,4,0,48.2,8.97,6.9
2026-06-01 20:55:34,TRACKING,4,0,48.3,8.67,6.9
2026-06-01 20:55:39,TRACKING,4,0,48.3,10.05,6.9
2026-06-01 20:55:54,ANALYSING,1,0,48.3,9.84,6.9
2026-06-01 20:55:59,TRACKING,4,0,48.5,9.25,6.5
2026-06-01 20:56:04,TRACKING,4,0,48.5,9.76,6.4
2026-06-01 20:56:09,ANALYSING,5,0,48.5,10.86,7.0
2026-06-01 20:56:15,TRACKING,5,0,48.5,11.33,7.0
2026-06-01 20:56:20,ANALYSING,4,0,48.3,11.44,7.1
2026-06-01 20:56:25,TRACKING,1,0,48.3,11.26,7.1
2026-06-01 20:56:30,ANALYSING,2,0,48.4,9.56,7.1
2026-06-01 20:56:35,TRACKING,2,0,48.9,9.95,7.1
2026-06-01 20:56:40,TRACKING,4,0,48.9,10.77,7.1
2026-06-01 20:56:45,ANALYSING,5,0,48.9,12.0,7.1
2026-06-01 20:56:50,TRACKING,6,0,48.9,13.13,7.1
2026-06-01 20:56:55,TRACKING,6,0,49.1,12.49,7.2
2026-06-01 20:57:00,TRACKING,6,0,50.7,11.22,7.2
2026-06-01 20:57:07,ANALYSING,5,0,50.7,10.81,7.2
2026-06-01 20:57:12,TRACKING,5,0,49.8,12.26,7.3
2026-06-01 20:57:18,TRACKING,4,0,49.3,13.06,7.4
2026-06-01 20:57:23,ANALYSING,5,0,49.1,13.61,7.5
2026-06-01 20:57:28,ANALYSING,4,0,48.7,14.58,7.9
2026-06-01 20:57:33,ANALYSING,2,0,48.7,15.18,7.8
2026-06-01 20:57:38,ANALYSING,4,0,48.3,14.5,7.8
2026-06-01 20:57:43,TRACKING,3,0,48.6,13.74,7.8
2026-06-01 20:57:49,ANALYSING,3,0,49.5,13.19,8.2
2026-06-01 20:57:54,ANALYSING,5,0,50.6,13.28,8.2
2026-06-01 20:58:12,ANALYSING,5,0,50.6,13.37,8.2
2026-06-01 20:58:17,TRACKING,5,0,53.3,15.21,7.2
2026-06-01 20:58:23,ANALYSING,5,0,53.8,14.62,7.2
2026-06-01 20:58:28,ANALYSING,5,0,53.8,14.21,7.2
2026-06-01 20:58:33,ANALYSING,6,0,52.8,13.07,7.2
2026-06-01 20:58:38,ANALYSING,6,0,52.3,12.47,7.3
2026-06-01 20:58:47,ANALYSING,6,0,52.3,12.51,7.6
2026-06-01 20:58:52,TRACKING,5,0,54.8,12.98,7.3
2026-06-01 20:58:57,TRACKING,6,0,55.3,10.71,7.5
2026-06-01 20:59:02,TRACKING,5,0,55.9,9.0,7.6
2026-06-01 20:59:07,TRACKING,4,0,55.3,8.7,7.7
2026-06-01 20:59:12,ANALYSING,5,0,55.3,8.2,7.7
2026-06-01 20:59:17,TRACKING,2,0,54.7,9.17,7.8
2026-06-01 20:59:23,ANALYSING,4,0,54.7,10.13,8.0
2026-06-01 20:59:28,ANALYSING,5,0,55.3,9.5,8.0
2026-06-01 20:59:33,ANALYSING,6,0,56.1,7.92,8.0
2026-06-01 20:59:38,TRACKING,5,0,56.9,6.61,8.3
2026-06-01 20:59:43,ANALYSING,4,0,56.8,10.85,8.3
2026-06-01 20:59:49,ANALYSING,4,0,56.0,9.92,8.4
2026-06-01 20:59:54,ANALYSING,4,0,55.2,9.67,8.4
2026-06-01 20:59:59,ANALYSING,2,0,54.8,9.04,8.5
2026-06-01 21:00:04,TRACKING,2,0,54.2,9.53,8.5
2026-06-01 21:00:10,ANALYSING,1,0,54.1,8.69,8.6
2026-06-01 21:00:15,ANALYSING,1,0,54.8,9.36,8.3
2026-06-01 21:00:20,ANALYSING,2,0,55.4,9.16,8.3
2026-06-01 21:00:26,TRACKING,1,0,56.3,8.88,8.4
2026-06-01 21:00:31,TRACKING,2,0,56.8,9.11,8.5
2026-06-01 21:00:36,ANALYSING,3,0,56.8,7.46,8.5
2026-06-01 21:00:41,ANALYSING,4,0,56.1,7.02,8.4
2026-06-01 21:00:46,TRACKING,4,0,56.2,6.81,8.4
2026-06-01 21:00:51,TRACKING,4,0,56.2,7.19,9.5
2026-06-01 21:00:56,TRACKING,4,0,56.6,8.68,9.5
2026-06-01 21:01:01,ANALYSING,4,0,56.4,7.2,9.6
2026-06-01 21:01:06,TRACKING,4,0,56.1,7.56,9.6
2026-06-01 21:01:11,ANALYSING,4,0,56.0,8.23,9.5
2026-06-01 21:01:16,TRACKING,4,0,56.0,8.55,9.5
2026-06-01 21:01:21,ANALYSING,4,0,55.7,9.25,9.5
2026-06-01 21:01:26,TRACKING,4,0,55.0,10.85,9.6
2026-06-01 21:01:31,ANALYSING,4,0,54.4,11.09,9.6
2026-06-01 21:01:36,TRACKING,4,0,55.3,8.17,10.2
2026-06-01 21:01:42,ANALYSING,4,0,56.3,8.87,10.2
2026-06-01 21:01:47,TRACKING,4,0,56.8,10.2,10.2
2026-06-01 21:01:52,ANALYSING,5,0,57.4,11.95,9.8
2026-06-01 21:01:57,TRACKING,5,0,57.8,9.55,9.8
2026-06-01 21:02:02,TRACKING,5,0,58.4,8.33,9.8
2026-06-01 21:02:07,ANALYSING,5,0,58.6,7.48,9.9
2026-06-01 21:02:13,ANALYSING,4,0,58.6,6.72,9.8
2026-06-01 21:02:18,ANALYSING,4,0,58.6,7.33,9.7
2026-06-01 21:02:23,ANALYSING,5,0,58.8,7.25,9.8
2026-06-01 21:02:28,TRACKING,5,0,58.8,7.24,9.9
2026-06-01 21:02:33,ANALYSING,5,0,58.8,6.09,9.9
2026-06-01 21:02:38,ANALYSING,6,0,59.2,5.26,9.9
2026-06-01 21:02:43,TRACKING,5,0,59.2,5.02,10.0
2026-06-01 21:02:48,ANALYSING,6,0,59.2,8.09,10.0
2026-06-01 21:02:53,TRACKING,6,0,59.4,8.75,9.7
2026-06-01 21:02:58,ANALYSING,5,0,59.4,6.8,9.7
2026-06-01 21:03:04,ANALYSING,5,0,59.4,6.84,9.8
2026-06-01 21:03:09,TRACKING,6,0,59.4,6.28,9.9
2026-06-01 21:03:14,TRACKING,6,0,59.4,5.55,9.7
2026-06-01 21:03:19,ANALYSING,8,0,59.5,4.52,9.9
2026-06-01 21:03:25,ANALYSING,8,0,59.5,5.18,9.9
2026-06-01 21:03:30,TRACKING,6,0,59.5,7.65,9.8
2026-06-01 21:03:35,ANALYSING,7,0,59.5,8.11,9.8
2026-06-01 21:03:40,TRACKING,8,0,59.5,6.36,9.9
2026-06-01 21:03:45,ANALYSING,7,0,59.5,5.07,10.0
2026-06-01 21:03:50,ANALYSING,7,0,59.6,4.62,10.0
2026-06-01 21:03:55,TRACKING,7,0,59.6,5.0,9.9
2026-06-01 21:04:01,TRACKING,6,0,59.6,4.88,10.2
2026-06-01 21:04:06,TRACKING,7,0,59.7,6.52,10.2
2026-06-01 21:04:11,ANALYSING,8,0,59.7,8.16,10.4
2026-06-01 21:04:16,TRACKING,8,0,59.7,9.12,10.5
2026-06-01 21:04:21,ANALYSING,7,0,59.7,10.58,10.4
2026-06-01 21:04:26,TRACKING,6,0,59.7,10.27,10.4
2026-06-01 21:04:31,ANALYSING,6,0,59.7,8.18,10.4
2026-06-01 21:04:36,TRACKING,7,0,59.7,8.13,10.2
2026-06-01 21:04:41,ANALYSING,7,0,59.7,9.0,10.5
2026-06-01 21:04:46,ANALYSING,7,0,59.7,8.94,10.5
2026-06-01 21:04:52,TRACKING,8,0,59.8,9.82,10.6
2026-06-01 21:04:57,ANALYSING,6,0,59.8,8.13,10.5
2026-06-01 21:05:02,ANALYSING,7,0,59.8,7.2,10.4
2026-06-01 21:05:07,TRACKING,4,0,59.8,6.26,10.5
2026-06-01 21:05:12,ANALYSING,5,0,59.7,5.74,10.6
2026-06-01 21:05:17,ANALYSING,5,0,59.7,6.91,10.5
2026-06-01 21:05:22,ANALYSING,5,0,59.7,7.16,10.3
2026-06-01 21:05:28,ANALYSING,5,0,59.7,6.89,10.3
2026-06-01 21:05:33,ANALYSING,6,0,59.7,6.54,10.2
2026-06-01 21:05:38,TRACKING,6,0,59.7,6.97,10.3
2026-06-01 21:05:43,TRACKING,5,0,59.7,7.92,10.1
2026-06-01 21:05:48,ANALYSING,4,0,59.7,8.92,10.3
2026-06-01 21:05:53,TRACKING,6,0,59.7,7.51,10.3
2026-06-01 21:05:58,ANALYSING,4,0,59.7,7.36,10.0
2026-06-01 21:06:03,TRACKING,5,0,59.7,7.49,10.0
2026-06-01 21:06:08,TRACKING,5,0,59.6,10.04,10.1
2026-06-01 21:06:14,ANALYSING,5,0,59.6,9.2,10.1
2026-06-01 21:06:19,TRACKING,4,0,59.6,7.89,10.0
2026-06-01 21:06:24,ANALYSING,5,0,59.6,8.41,10.2
2026-06-01 21:06:29,ANALYSING,4,0,59.6,8.34,10.2
2026-06-01 21:06:34,TRACKING,4,0,59.6,7.77,10.2
2026-06-01 21:06:39,TRACKING,5,0,59.6,9.34,10.0
2026-06-01 21:06:44,ANALYSING,5,0,59.6,11.12,9.9
2026-06-01 21:06:49,ANALYSING,5,0,59.6,12.5,9.9
2026-06-01 21:06:54,ANALYSING,5,0,58.7,10.1,9.9
2026-06-01 21:06:59,ANALYSING,5,0,58.0,10.61,9.9
2026-06-01 21:07:04,TRACKING,5,0,56.1,10.77,9.9
2026-06-01 21:07:09,TRACKING,5,0,55.1,10.21,9.8
2026-06-01 21:07:15,ANALYSING,5,0,54.3,10.55,9.8
2026-06-01 21:07:20,ANALYSING,5,0,54.3,9.9,9.8
2026-06-01 21:07:25,TRACKING,5,0,54.3,8.88,9.6
2026-06-01 21:07:30,ANALYSING,5,0,54.1,6.91,9.6
2026-06-01 21:07:35,ANALYSING,4,0,54.1,7.83,9.7
2026-06-01 21:07:41,ANALYSING,3,0,54.3,8.9,9.7
2026-06-01 21:07:46,TRACKING,4,0,53.1,6.74,9.6
2026-06-01 21:07:51,TRACKING,4,0,52.3,8.36,9.6
2026-06-01 21:07:56,TRACKING,3,0,51.9,9.26,9.5
2026-06-01 21:08:01,TRACKING,3,0,51.9,9.79,9.6
2026-06-01 21:08:06,ANALYSING,4,0,51.7,9.12,9.5
2026-06-01 21:08:11,TRACKING,5,0,51.7,8.78,9.7
2026-06-01 21:08:16,ANALYSING,6,0,51.8,8.08,9.7
2026-06-01 21:08:22,ANALYSING,5,0,51.8,7.34,9.6
2026-06-01 21:08:27,TRACKING,6,0,51.6,6.82,9.7
2026-06-01 21:08:32,TRACKING,4,0,51.5,7.92,9.6
2026-06-01 21:08:37,ANALYSING,4,0,51.5,7.89,9.6
2026-06-01 21:08:42,TRACKING,5,0,51.4,8.22,9.6
2026-06-01 21:08:47,ANALYSING,6,0,51.4,8.65,9.9
2026-06-01 21:08:52,ANALYSING,4,0,51.1,8.59,9.9
2026-06-01 21:08:57,TRACKING,6,0,50.9,8.92,9.8
2026-06-01 21:09:03,ANALYSING,4,0,50.9,8.16,9.8
2026-06-01 21:09:08,ANALYSING,2,0,51.1,7.99,9.8
2026-06-01 21:09:13,ANALYSING,2,0,51.1,8.15,9.7
2026-06-01 21:09:18,TRACKING,2,0,51.2,8.6,9.7
2026-06-01 21:09:23,TRACKING,4,0,51.7,9.96,9.6
2026-06-01 21:09:29,ANALYSING,6,0,52.4,9.37,9.9
2026-06-01 21:09:34,TRACKING,3,0,53.3,8.54,9.8
2026-06-01 21:09:39,ANALYSING,5,0,53.6,8.65,9.8
2026-06-01 21:09:44,ANALYSING,5,0,53.0,6.28,9.8
2026-06-01 21:09:49,TRACKING,5,0,53.4,7.4,9.7
2026-06-01 21:09:54,ANALYSING,5,0,53.9,7.25,9.9
2026-06-01 21:09:59,TRACKING,6,0,53.8,6.71,9.9
2026-06-01 21:10:04,TRACKING,6,0,53.2,6.81,9.9
2026-06-01 21:10:09,ANALYSING,7,0,55.2,6.96,9.8
2026-06-01 21:10:14,TRACKING,7,0,55.3,6.16,9.9
2026-06-01 21:10:19,TRACKING,8,0,55.6,5.76,9.9
2026-06-01 21:10:24,ANALYSING,6,0,56.0,6.73,10.0
2026-06-01 21:10:29,TRACKING,10,0,56.2,7.1,10.0
2026-06-01 21:10:35,ANALYSING,6,0,56.3,7.2,10.1
2026-06-01 21:10:40,TRACKING,6,0,55.8,7.6,10.1
2026-06-01 21:10:45,ANALYSING,7,0,55.6,8.19,10.2
2026-06-01 21:10:50,TRACKING,7,0,55.2,8.5,10.3
2026-06-01 21:10:55,ANALYSING,7,0,55.1,9.02,10.1
2026-06-01 21:11:00,ANALYSING,7,0,52.1,6.11,10.1
2026-06-01 21:11:05,TRACKING,6,0,51.7,5.65,10.1
2026-06-01 21:11:10,ANALYSING,7,0,51.1,5.94,10.1
2026-06-01 21:11:15,TRACKING,5,0,50.5,6.7,10.1
2026-06-01 21:11:21,ANALYSING,4,0,50.3,7.45,10.0
2026-06-01 21:11:26,TRACKING,4,0,50.3,9.26,9.9
2026-06-01 21:11:31,ANALYSING,5,0,50.2,8.53,10.0
2026-06-01 21:11:36,ANALYSING,2,0,50.2,8.96,10.1
2026-06-01 21:11:42,ANALYSING,4,0,50.1,10.02,10.1
2026-06-01 21:11:47,ANALYSING,7,0,49.8,7.83,10.0
2026-06-01 21:11:52,TRACKING,6,0,49.8,10.87,10.1
2026-06-01 21:11:57,ANALYSING,7,0,49.9,10.93,10.0
2026-06-01 21:12:03,TRACKING,7,0,50.4,9.81,10.1
2026-06-01 21:12:08,ANALYSING,5,0,50.8,9.29,10.1
2026-06-01 21:12:13,TRACKING,4,0,50.5,9.92,10.0
2026-06-01 21:12:18,ANALYSING,4,0,50.5,9.78,10.0
2026-06-01 21:12:23,ANALYSING,2,0,50.5,9.5,10.0
2026-06-01 21:12:28,TRACKING,4,0,51.0,9.69,10.1
2026-06-01 21:12:34,ANALYSING,5,0,52.9,8.62,10.0
2026-06-01 21:12:39,ANALYSING,5,0,57.1,10.44,10.1
2026-06-01 21:12:44,ANALYSING,5,0,57.6,9.04,10.1
2026-06-01 21:12:49,ANALYSING,6,0,57.8,7.36,10.1
2026-06-01 21:12:54,TRACKING,5,0,58.1,5.25,10.0
2026-06-01 21:12:59,ANALYSING,5,0,58.3,6.02,10.1
2026-06-01 21:13:04,TRACKING,4,0,57.7,6.6,10.2
2026-06-01 21:13:09,TRACKING,4,0,57.7,6.04,10.1
2026-06-01 21:13:15,ANALYSING,5,0,57.2,4.92,10.1
2026-06-01 21:13:20,TRACKING,4,0,56.8,4.44,10.0
2026-06-01 21:13:25,ANALYSING,5,0,56.6,4.66,10.1
2026-06-01 21:13:30,TRACKING,4,0,57.3,4.72,10.0
2026-06-01 21:13:35,ANALYSING,5,0,59.1,4.54,10.0
2026-06-01 21:13:40,TRACKING,5,0,59.6,5.73,10.1
2026-06-01 21:13:45,ANALYSING,5,0,59.9,6.73,10.2
2026-06-01 21:13:50,ANALYSING,4,0,60.0,6.9,10.2
2026-06-01 21:13:56,TRACKING,6,0,60.2,5.21,10.1
2026-06-01 21:14:01,ANALYSING,3,0,60.2,4.67,10.1
2026-06-01 21:14:06,TRACKING,4,0,60.2,5.91,10.0
2026-06-01 21:14:11,ANALYSING,5,0,60.2,6.7,10.1
2026-06-01 21:14:16,TRACKING,5,0,60.2,6.61,10.1
2026-06-01 21:14:21,TRACKING,5,0,60.5,5.62,10.1
2026-06-01 21:14:26,ANALYSING,6,0,60.5,4.97,10.0
2026-06-01 21:14:31,ANALYSING,6,0,60.5,4.76,10.0
2026-06-01 21:14:36,TRACKING,6,0,60.5,4.51,10.0
2026-06-01 21:14:42,ANALYSING,6,0,61.3,6.39,10.2
2026-06-01 21:14:47,TRACKING,7,0,61.3,5.7,10.3
2026-06-01 21:14:52,ANALYSING,6,0,61.4,5.05,10.5
2026-06-01 21:14:57,ANALYSING,6,0,61.8,4.61,10.5
2026-06-01 21:15:03,ANALYSING,6,0,61.8,5.19,10.5
2026-06-01 21:15:08,TRACKING,6,0,61.9,5.82,10.6
2026-06-01 21:15:13,TRACKING,5,0,61.9,5.62,10.6
2026-06-01 21:15:18,ANALYSING,6,0,61.9,4.7,10.5
2026-06-01 21:15:23,ANALYSING,6,0,61.9,3.82,10.5
2026-06-01 21:15:28,ANALYSING,5,0,62.1,3.79,10.7
2026-06-01 21:15:33,TRACKING,6,0,62.3,5.48,10.7
2026-06-01 21:15:38,TRACKING,6,0,62.3,5.36,10.6
2026-06-01 21:15:43,TRACKING,6,0,62.3,5.05,10.6
2026-06-01 21:15:49,ANALYSING,5,0,62.3,4.28,10.6
2026-06-01 21:15:54,TRACKING,6,0,62.2,4.53,10.5
2026-06-01 21:15:59,TRACKING,6,0,62.3,5.5,10.4
2026-06-01 21:16:04,ANALYSING,4,0,62.3,5.78,10.5
2026-06-01 21:16:09,ANALYSING,4,0,62.3,5.98,10.5
2026-06-01 21:16:14,TRACKING,6,0,62.3,6.58,10.5
2026-06-01 21:16:19,ANALYSING,6,0,62.3,5.44,10.6
2026-06-01 21:16:24,TRACKING,7,0,62.3,5.45,10.6
2026-06-01 21:16:29,TRACKING,8,0,62.3,4.7,10.6
2026-06-01 21:16:34,ANALYSING,6,0,62.3,6.09,10.6
2026-06-01 21:16:39,TRACKING,6,0,62.3,6.06,10.7
2026-06-01 21:16:44,ANALYSING,7,0,62.4,7.31,10.8
2026-06-01 21:16:49,TRACKING,7,0,62.4,5.63,10.8
2026-06-01 21:16:54,TRACKING,7,0,62.4,5.29,10.7
2026-06-01 21:17:00,ANALYSING,7,0,62.4,4.01,10.7
2026-06-01 21:17:05,ANALYSING,6,0,62.2,4.81,10.8
2026-06-01 21:17:10,TRACKING,6,0,62.5,4.27,11.0
2026-06-01 21:17:15,TRACKING,5,0,62.5,4.16,11.1
2026-06-01 21:17:20,ANALYSING,5,0,62.5,4.39,11.0
2026-06-01 21:17:26,ANALYSING,5,0,62.5,4.67,10.9
2026-06-01 21:17:31,ANALYSING,5,0,62.6,7.68,10.9
2026-06-01 21:17:36,TRACKING,4,0,62.6,9.16,10.6
2026-06-01 21:17:41,ANALYSING,4,0,62.6,9.01,10.5
2026-06-01 21:17:46,TRACKING,4,0,62.6,8.44,10.4
2026-06-01 21:17:51,TRACKING,5,0,62.6,8.48,10.4
2026-06-01 21:17:56,TRACKING,4,0,62.6,8.13,10.4
2026-06-01 21:18:01,TRACKING,6,0,62.4,8.06,10.4
2026-06-01 21:18:06,ANALYSING,7,0,62.4,7.14,10.4
2026-06-01 21:18:11,ANALYSING,4,0,62.4,5.7,10.6
2026-06-01 21:18:17,ANALYSING,4,0,62.4,6.22,10.6
2026-06-01 21:18:22,ANALYSING,3,0,62.4,6.5,10.7
2026-06-01 21:18:27,TRACKING,3,0,62.5,5.1,10.6
2026-06-01 21:18:32,ANALYSING,4,0,62.5,4.36,10.4
2026-06-01 21:18:37,TRACKING,5,0,62.5,5.05,10.5
2026-06-01 21:18:43,ANALYSING,5,0,62.5,5.43,10.4
2026-06-01 21:18:48,ANALYSING,5,0,62.6,6.99,10.6
2026-06-01 21:18:53,ANALYSING,5,0,62.6,7.01,10.6
2026-06-01 21:18:58,TRACKING,5,0,62.6,6.55,10.6
2026-06-01 21:19:03,ANALYSING,5,0,62.6,6.99,10.6
2026-06-01 21:19:08,TRACKING,5,0,62.5,5.5,10.7
2026-06-01 21:19:13,ANALYSING,5,0,62.9,4.97,10.7
2026-06-01 21:19:18,TRACKING,5,0,62.9,5.92,10.6
2026-06-01 21:19:23,ANALYSING,6,0,62.9,8.48,10.6
2026-06-01 21:19:28,TRACKING,6,0,62.9,9.4,10.6
2026-06-01 21:19:33,TRACKING,5,0,62.8,8.59,10.5
2026-06-01 21:19:39,ANALYSING,6,0,62.8,7.08,10.5
2026-06-01 21:19:44,ANALYSING,5,0,62.8,7.52,10.6
2026-06-01 21:19:49,TRACKING,5,0,62.8,8.29,10.7
2026-06-01 21:19:54,ANALYSING,5,0,63.0,8.91,10.7
2026-06-01 21:19:59,ANALYSING,4,0,63.0,8.18,10.6
2026-06-01 21:20:04,ANALYSING,5,0,62.9,5.77,10.6
2026-06-01 21:20:09,ANALYSING,5,0,63.0,6.5,10.0
2026-06-01 21:20:14,TRACKING,5,0,63.0,6.74,10.1
2026-06-01 21:20:20,ANALYSING,5,0,63.0,6.6,10.2
2026-06-01 21:20:26,ANALYSING,5,0,63.0,6.01,10.4
2026-06-01 21:20:31,ANALYSING,6,0,63.1,5.74,10.4
2026-06-01 21:20:37,ANALYSING,6,0,63.1,5.49,10.3
2026-06-01 21:20:42,ANALYSING,6,0,63.1,5.64,10.3
2026-06-01 21:20:47,ANALYSING,5,0,63.1,7.23,10.2
2026-06-01 21:20:52,ANALYSING,4,0,63.1,8.19,10.3
2026-06-01 21:20:58,ANALYSING,4,0,63.1,8.83,10.3
2026-06-01 21:21:03,ANALYSING,4,0,63.1,8.55,9.7
2026-06-01 21:21:08,ANALYSING,4,0,63.1,8.55,9.7
2026-06-01 21:21:13,ANALYSING,4,0,63.1,8.33,9.7
2026-06-01 21:21:19,ANALYSING,4,0,63.1,8.62,9.6
2026-06-01 21:21:24,ANALYSING,4,0,63.2,6.4,9.7
2026-06-01 21:21:29,ANALYSING,4,0,63.2,5.81,9.8
2026-06-01 21:21:35,ANALYSING,4,0,63.2,6.1,9.7
2026-06-01 21:21:40,ANALYSING,4,0,63.2,5.94,9.8
2026-06-01 21:21:45,ANALYSING,4,0,63.2,6.15,9.8
2026-06-01 21:21:51,ANALYSING,4,0,63.2,6.15,9.7
2026-06-01 21:21:57,ANALYSING,4,0,63.2,7.79,9.5
2026-06-01 21:22:02,ANALYSING,3,0,63.2,7.92,9.4
2026-06-01 21:22:08,ANALYSING,3,0,63.2,8.78,9.5
2026-06-01 21:22:13,ANALYSING,3,0,63.2,8.44,9.5
2026-06-01 21:22:19,ANALYSING,3,0,63.2,6.72,9.4
2026-06-01 21:22:25,ANALYSING,3,0,63.2,7.2,9.5
2026-06-01 21:22:30,ANALYSING,3,0,63.2,8.51,9.4
2026-06-01 21:22:36,ANALYSING,3,0,63.2,7.69,9.6
2026-06-01 21:22:41,ANALYSING,3,0,63.2,7.19,9.5
2026-06-01 21:22:46,ANALYSING,3,0,63.4,8.79,9.5
2026-06-01 21:22:52,ANALYSING,3,0,63.4,7.82,10.1
2026-06-01 21:22:57,TRACKING,3,0,63.4,8.79,9.9
2026-06-01 21:23:02,ANALYSING,3,0,63.4,8.97,10.0
2026-06-01 21:23:07,ANALYSING,3,0,63.4,8.03,10.0
2026-06-01 21:23:12,TRACKING,3,0,63.4,6.53,9.8
2026-06-01 21:23:17,ANALYSING,3,0,63.3,6.29,9.8
2026-06-01 21:23:23,ANALYSING,3,0,63.3,7.66,9.6
2026-06-01 21:23:28,ANALYSING,3,0,63.3,8.9,9.8
2026-06-01 21:23:33,ANALYSING,3,0,63.3,9.63,9.9
2026-06-01 21:23:38,TRACKING,3,0,63.4,8.37,10.0
2026-06-01 21:23:43,TRACKING,3,0,63.4,6.41,10.0
2026-06-01 21:23:48,TRACKING,3,0,63.4,4.74,10.1
2026-06-01 21:23:53,ANALYSING,3,0,63.4,3.27,10.1
2026-06-01 21:23:59,ANALYSING,3,0,63.4,3.96,10.1
2026-06-01 21:24:04,ANALYSING,3,0,63.5,6.77,10.0
2026-06-01 21:24:09,ANALYSING,3,0,63.5,7.64,9.9
2026-06-01 21:24:14,ANALYSING,3,0,63.5,6.55,10.0
2026-06-01 21:24:20,ANALYSING,3,0,63.5,4.56,9.9
2026-06-01 21:24:25,TRACKING,3,0,63.6,4.8,9.9
2026-06-01 21:24:30,ANALYSING,3,0,63.6,5.68,9.9
2026-06-01 21:24:36,ANALYSING,3,0,63.6,5.74,9.9
2026-06-01 21:24:41,ANALYSING,4,0,63.6,5.68,9.9
2026-06-01 21:24:46,TRACKING,7,0,63.6,6.42,10.2
2026-06-01 21:24:51,ANALYSING,6,0,63.6,6.72,10.2
2026-06-01 21:24:56,TRACKING,6,0,63.6,5.04,10.1
2026-06-01 21:25:01,ANALYSING,7,0,63.6,4.65,10.0
2026-06-01 21:25:06,TRACKING,7,0,63.6,4.29,10.0
2026-06-01 21:25:11,TRACKING,6,0,63.7,5.32,10.2
2026-06-01 21:25:16,ANALYSING,6,0,63.7,5.09,10.1
2026-06-01 21:25:22,ANALYSING,5,0,63.7,5.05,10.0
2026-06-01 21:25:27,ANALYSING,5,0,63.7,5.19,9.9
2026-06-01 21:25:32,ANALYSING,4,0,63.7,5.41,9.8
2026-06-01 21:25:37,TRACKING,5,0,63.7,6.78,9.8
2026-06-01 21:25:42,ANALYSING,5,0,63.7,8.11,9.8
2026-06-01 21:25:47,TRACKING,5,0,63.7,6.29,9.9
2026-06-01 21:25:52,ANALYSING,5,0,63.6,6.43,9.9
2026-06-01 21:25:58,ANALYSING,5,0,63.6,7.15,9.8
2026-06-01 21:26:03,TRACKING,5,0,63.6,6.25,9.8
2026-06-01 21:26:08,TRACKING,5,0,63.6,6.04,9.9
2026-06-01 21:26:13,ANALYSING,5,0,63.6,8.71,10.1
2026-06-01 21:26:18,TRACKING,5,0,63.7,9.37,10.0
